index,photo_url,age,act_id,name,real_name,religion,agency,spouse,children,debut_year,gender,state
83,//upload.wikimedia.org/wikipedia/commons/thumb/5/53/Oh_Min-suk_for_Estee_Lauder%2C_18_September_2015.jpg/250px-Oh_Min-suk_for_Estee_Lauder%2C_18_September_2015.jpg,40,84,오민석,no real name,천주교 (세례명 : 바오로),제이와이드컴퍼니,no spouse,no child,2006,m,0
84,//upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Oh_Chang-seok_in_May_2019.png/250px-Oh_Chang-seok_in_May_2019.png,38,85,오창석,오연준,no religion,PF엔터테인먼트,no spouse,no child,2008,m,0
85,//upload.wikimedia.org/wikipedia/commons/thumb/0/0f/171230_%EC%9A%B0%EB%8F%84%ED%99%98_02.jpg/250px-171230_%EC%9A%B0%EB%8F%84%ED%99%98_02.jpg,28,86,우도환,no real name,no religion,키이스트,no spouse,no child,2011,m,0
86,//upload.wikimedia.org/wikipedia/commons/thumb/5/53/Yoo_Seung-ho_at_Nov_2018.png/250px-Yoo_Seung-ho_at_Nov_2018.png,27,87,유승호,no real name,무교,스토리제이컴퍼니,no spouse,no child,2000,m,0
87,//upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Yoo_Yeon-seok_-_Bean_Pole_catalogue_2015_Spring-Summer_01.jpg/250px-Yoo_Yeon-seok_-_Bean_Pole_catalogue_2015_Spring-Summer_01.jpg,36,88,유연석,안연석,천주교,스타쉽엔터테인먼트(킹콩 by 스타쉽),no spouse,no child,2003,m,0
88,//upload.wikimedia.org/wikipedia/commons/thumb/e/e7/190502_%EC%9C%A0%EC%A7%80%ED%83%9C.jpg/250px-190502_%EC%9C%A0%EC%A7%80%ED%83%9C.jpg,44,89,유지태,no real name,개신교,BH엔터테인먼트,김효진 (2011년 12월 8일 ~ 현재),아들 유수인 유루인,1998,m,0
89,//upload.wikimedia.org/wikipedia/commons/thumb/7/71/190425_%EC%9C%A4%EC%84%A0%EC%9A%B0.jpg/290px-190425_%EC%9C%A4%EC%84%A0%EC%9A%B0.jpg,35,90,윤선우,윤민수,no religion,935 엔터테인먼트,no spouse,no child,2003,m,0
90,//upload.wikimedia.org/wikipedia/commons/thumb/d/d2/191113_%EC%9C%A4%EC%8B%9C%EC%9C%A4_%282%29.jpg/250px-191113_%EC%9C%A4%EC%8B%9C%EC%9C%A4_%282%29.jpg,34,91,윤시윤,no real name,개신교(예장합동)[1],모아엔터테인먼트,no spouse,no child,2009,m,0
91,//upload.wikimedia.org/wikipedia/commons/thumb/9/91/Yoon_Hee-seok_from_acrofan.jpg/250px-Yoon_Hee-seok_from_acrofan.jpg,45,92,윤희석,no real name,no religion,윌엔터테인먼트,no spouse,딸 윤해인,1996,m,0
92,//upload.wikimedia.org/wikipedia/commons/d/dd/Lee_Kwang-Gi.jpg,52,93,이광기,no real name,개신교(장로회),올박스,박지영,이연지(딸)장남 이석규(2009년 사망) 차남 이준서,1985,m,0
93,//upload.wikimedia.org/wikipedia/commons/c/c2/Lee_David.jpg,26,94,이다윗,no real name,no religion,no angency,no spouse,no child,2001,m,0
94,//upload.wikimedia.org/wikipedia/commons/thumb/c/cd/LEEDUKHWA3.jpg/300px-LEEDUKHWA3.jpg,68,95,이덕화,no real name,불교,디에이와이 엔터테인먼트,김보옥(1978 ~ ),"이지현(딸), 이태희(아들)",1972,m,0
95,//upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Lee_Ro-woon.jpg/250px-Lee_Ro-woon.jpg,11,96,이로운,no real name,no religion,H.A.K 엔터테인먼트,no spouse,no child,2015,m,0
96,//upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Lee_Bum-Soo.jpg/250px-Lee_Bum-Soo.jpg,50,97,이범수,no real name,개신교,셀트리온 엔터테인먼트 (공동대표)[1],이윤진,"딸 이소을, 아들 이다을",1990,m,0
97,//upload.wikimedia.org/wikipedia/commons/thumb/0/0b/161026_%EC%9D%B4%EC%83%81%EC%97%BD_02.jpg/250px-161026_%EC%9D%B4%EC%83%81%EC%97%BD_02.jpg,37,98,이상엽,no real name,no religion,웅빈이엔에스,no spouse,no child,2007,m,0
98,//upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Leeseojin.jpg/250px-Leeseojin.jpg,49,99,이서진,no real name,무교,후크 엔터테인먼트,없음,no child,1999,m,0
99,//upload.wikimedia.org/wikipedia/commons/thumb/a/a2/191216_%EC%9D%B4%EC%84%A0%EA%B7%A0_%282%29.jpg/250px-191216_%EC%9D%B4%EC%84%A0%EA%B7%A0_%282%29.jpg,45,100,이선균,no real name,no religion,호두앤유엔터테인먼트,전혜진,"이룩, 이룬",1999,m,0
100,//upload.wikimedia.org/wikipedia/commons/thumb/d/de/190916_Lee_Soon-jae.jpg/250px-190916_Lee_Soon-jae.jpg,85,101,이순재,no real name,no religion,no angency,최희정,1남 1녀,1956,m,0
101,//upload.wikimedia.org/wikipedia/commons/thumb/4/42/180813_%EC%9D%B4%EC%9B%90%EA%B7%BC.png/250px-180813_%EC%9D%B4%EC%9B%90%EA%B7%BC.png,29,102,이원근,no real name,no religion,유본컴퍼니,no spouse,no child,2012,m,0
102,//upload.wikimedia.org/wikipedia/commons/thumb/4/4e/190325_%EC%9D%B4%EC%9D%B4%EA%B2%BD.jpg/250px-190325_%EC%9D%B4%EC%9D%B4%EA%B2%BD.jpg,31,103,이이경,no real name,no religion,HB엔터테인먼트,no spouse,no child,2011,m,0
103,//upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Lee_Je-hoon_at_KAFA_10th_anniversary%2C_1_September_2016_01.jpg/250px-Lee_Je-hoon_at_KAFA_10th_anniversary%2C_1_September_2016_01.jpg,36,104,이제훈,no real name,no religion,사람 엔터테인먼트,no spouse,no child,2007,m,0
104,//upload.wikimedia.org/wikipedia/commons/thumb/3/3d/190810_%EC%9D%B4%EC%A4%80%EA%B8%B0.jpg/250px-190810_%EC%9D%B4%EC%A4%80%EA%B8%B0.jpg,38,105,이준기,no real name,천주교 (세례명 : 베드로),나무엑터스,no spouse,no child,2001,m,0
105,//upload.wikimedia.org/wikipedia/commons/thumb/6/6f/151001_%EC%9D%B4%EC%B2%9C%ED%9D%AC.jpg/250px-151001_%EC%9D%B4%EC%B2%9C%ED%9D%AC.jpg,41,106,이천희,no real name,천주교 (세례명: 베드로),매니지먼트 숲,전혜진,딸 이소유,1997,m,0
106,//upload.wikimedia.org/wikipedia/commons/6/6d/Lee_Chul-Min_from_acrofan.jpg,50,107,이철민,no real name,no religion,생각을보여주는엔터테인먼트,김미경,"딸 이신향, 아들 이태건",1991,m,0
107,//upload.wikimedia.org/wikipedia/commons/thumb/e/e1/200103_%EC%9D%B4%ED%83%9C%ED%99%98.jpg/250px-200103_%EC%9D%B4%ED%83%9C%ED%99%98.jpg,25,108,이태환,no real name,불교,맨오브크리에이션,no spouse,no child,2013,m,0
108,//upload.wikimedia.org/wikipedia/commons/4/40/%22%EA%B0%80%ED%99%94%EB%A7%8C%EC%82%AC%EC%84%B1%22_%EB%93%9C%EB%9D%BC%EB%A7%A5%EC%8A%A4_ID%EC%98%81%EC%83%81_%EC%9D%B4%ED%95%84%EB%AA%A8.jpg,46,109,이필모,no real name,no religion,케이스타엔터테인먼트,서수연 (2019년 2월 9일 ~ 현재),이담호 (아들),1999,m,0
109,//upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Lee_Hee-joon.2016.jpg/250px-Lee_Hee-joon.2016.jpg,41,110,이희준,no real name,불교,BH 엔터테인먼트,이혜정(2016년 ~ 현재),no child,2007,m,0
110,//upload.wikimedia.org/wikipedia/commons/thumb/c/c4/181023_%EC%9D%B8%EA%B5%90%EC%A7%84.jpg/250px-181023_%EC%9D%B8%EA%B5%90%EC%A7%84.jpg,40,111,인교진,no real name,no religion,H&엔터테인먼트,소이현,"딸 인하은, 인소은",2000,m,0
111,//upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Kang_Sung.jpg/250px-Kang_Sung.jpg,38,112,임강성,임강성,no religion,후너스엔터테인먼트,이은율,no child,1997,m,0
112,//upload.wikimedia.org/wikipedia/commons/thumb/c/c1/190903_%EC%9E%84%EC%9B%90%ED%9D%AC.jpg/250px-190903_%EC%9E%84%EC%9B%90%ED%9D%AC.jpg,50,113,임원희,no real name,no religion,젠스타즈,no spouse,no child,1995,m,0
113,//upload.wikimedia.org/wikipedia/commons/thumb/1/1b/200122_%EC%9E%84%EC%A3%BC%ED%99%98.png/250px-200122_%EC%9E%84%EC%A3%BC%ED%99%98.png,38,114,임주환,no real name,no religion,블러썸 엔터테인먼트,no spouse,no child,2004,m,0
114,//upload.wikimedia.org/wikipedia/commons/thumb/6/69/Im_Ha-ryong.2019.jpg/250px-Im_Ha-ryong.2019.jpg,68,115,임하룡,임한용,천주교(세례명 : 베드로),웰스엔터테인먼트,김정규,"아들 임영식손녀 임소현, 임소율",1981,m,0
115,//upload.wikimedia.org/wikipedia/commons/7/79/180105_%EC%9E%84%ED%98%84%EC%8B%9D.png,74,116,임현식,no real name,천주교(세례명: 바오로),no angency,no spouse,"슬하 3녀(장녀 임남실, 차녀 임금실, 삼녀 임은실)",1967,m,0
116,//upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Lim_Hyung-Joon_from_acrofan.jpg/250px-Lim_Hyung-Joon_from_acrofan.jpg,46,117,임형준,no real name,개신교,HM엔터테인먼트,no spouse,no child,1998,m,0
117,//upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Jang_Keun-suk_from_acrofan.jpg/250px-Jang_Keun-suk_from_acrofan.jpg,33,118,장근석,no real name,no religion,에이지코퍼레이션,no spouse,no child,1993,m,0
118,//upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Jang_Seung-Jo_from_acrofan.jpg/250px-Jang_Seung-Jo_from_acrofan.jpg,38,119,장승조,장현덕,no religion,에이스팩토리,린아 (2014 ~ ),슬하 1남,2001,m,0
119,//upload.wikimedia.org/wikipedia/commons/thumb/7/7a/161202_%EC%9E%A5%ED%98%84%EC%84%B1_01.png/250px-161202_%EC%9E%A5%ED%98%84%EC%84%B1_01.png,51,120,장현성,no real name,개신교(장로회),YG 엔터테인먼트,양희정,"슬하 2남 (장준우, 장준서)",1995,m,0
120,//upload.wikimedia.org/wikipedia/commons/thumb/9/94/191216_%EC%A0%84%EC%84%B1%EC%9A%B0.jpg/250px-191216_%EC%A0%84%EC%84%B1%EC%9A%B0.jpg,32,121,전성우,no real name,no religion,높은엔터테인먼트,no spouse,no child,2006,m,0
121,//upload.wikimedia.org/wikipedia/commons/thumb/3/32/Jung_Gyu-woon_%28%EC%A0%95%EA%B2%A8%EC%9A%B4%29_in_Jan_2015.jpg/250px-Jung_Gyu-woon_%28%EC%A0%95%EA%B2%A8%EC%9A%B4%29_in_Jan_2015.jpg,38,122,정겨운,no real name,no religion,인컴퍼니,김우림 (2017 ~ 현재),no child,2004,m,0
122,//upload.wikimedia.org/wikipedia/commons/thumb/2/21/Jeong_Dong-Hwan_from_acrofan.jpg/250px-Jeong_Dong-Hwan_from_acrofan.jpg,71,123,정동환,no real name,개신교,no angency,정윤선,1남 2녀,1968,m,0
123,//upload.wikimedia.org/wikipedia/commons/thumb/8/89/%EC%A0%95%EB%B3%B4%EC%84%9D_Jeong_Bo-seok_0m06s.png/250px-%EC%A0%95%EB%B3%B4%EC%84%9D_Jeong_Bo-seok_0m06s.png,59,124,정보석,no real name,no religion,제니스 미디어 콘텐츠,기민정,2남 (둘째 아들 정우주),1986,m,0
124,//upload.wikimedia.org/wikipedia/commons/thumb/8/8f/%EC%A0%95%EC%83%81%ED%9B%88_%280h_0m_0s%29.jpg/250px-%EC%A0%95%EC%83%81%ED%9B%88_%280h_0m_0s%29.jpg,44,125,정상훈,no real name,no religion,잼엔터테인먼트,박은혜,"슬하 3남 (첫째 정한성,둘째 정한음, 셋째 정한결)",1997,m,0
125,//upload.wikimedia.org/wikipedia/commons/thumb/d/dc/190501_%EC%A0%95%EC%9A%B0%EC%84%B1.jpg/250px-190501_%EC%A0%95%EC%9A%B0%EC%84%B1.jpg,47,126,정우성,no real name,무교,아티스트컴퍼니,no spouse,no child,1994,m,0
126,//upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Jung_Woong-in.2019.jpg/250px-Jung_Woong-in.2019.jpg,49,127,정웅인,no real name,no religion,큐로홀딩스 매니지먼트,이지인,"슬하 3녀(정세윤, 정소윤, 정다윤)",1994,m,0
127,//upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Jung_Eun-woo_at_Sep_2018.png/250px-Jung_Eun-woo_at_Sep_2018.png,34,128,정은우,정동진(鄭東鎭),no religion,하우엔터테인먼트,no spouse,no child,2006,m,0
128,//upload.wikimedia.org/wikipedia/commons/thumb/e/e0/191025_%EC%A0%95%EC%9D%BC%EC%9A%B0.jpg/250px-191025_%EC%A0%95%EC%9D%BC%EC%9A%B0.jpg,33,129,정일우,no real name,천주교(세례명:안토니오),위에화 엔터테인먼트,no spouse,no child,2006,m,0
129,//upload.wikimedia.org/wikipedia/commons/1/14/190603_%EC%A0%95%EC%9E%AC%EC%98%81.jpg,49,130,정재영,정지현,no religion,아우터코리아,김정은,슬하 2남,1982,m,0
130,//upload.wikimedia.org/wikipedia/commons/thumb/7/71/140807_%EC%A0%95%EC%A4%80%ED%95%98.jpg/220px-140807_%EC%A0%95%EC%A4%80%ED%95%98.jpg,49,131,정준하,no real name,개신교(예장합동)[1][2],야무진,야기 니나,no child,1995,m,0
131,//upload.wikimedia.org/wikipedia/commons/thumb/1/16/190930_%EC%A0%95%EC%A4%80%ED%98%B8_%282%29.jpg/250px-190930_%EC%A0%95%EC%A4%80%ED%98%B8_%282%29.jpg,50,132,정준호,no real name,천주교(세례명 : 다니엘),STX라이언하트,이하정,"정시욱(아들), 정유담(딸)",1995,m,0
132,//upload.wikimedia.org/wikipedia/commons/thumb/9/99/%EC%A0%95%EC%A7%84%EC%98%81_Jeong_Jin-yeong_pandora_161130_04.png/250px-%EC%A0%95%EC%A7%84%EC%98%81_Jeong_Jin-yeong_pandora_161130_04.png,55,133,정진영,no real name,no religion,FNC 엔터테인먼트,no spouse,no child,1988,m,0
133,//upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Jo_Jae-yoon.2019.jpg/250px-Jo_Jae-yoon.2019.jpg,46,134,조재윤,no real name,no religion,비비엔터테인먼트,조은애,no child,2003,m,0
134,//upload.wikimedia.org/wikipedia/commons/thumb/5/56/Jo_Jung-suk_in_May_2019.jpg/250px-Jo_Jung-suk_in_May_2019.jpg,39,135,조정석,no real name,개신교[1],잼엔터테인먼트[2],거미(본명: 박지연) (2018년 ~ 현재),슬하 1녀(2020년 8월 6일생),2004,m,0
135,//upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Joo_Ji-hoon_in_Jan_2019.png/250px-Joo_Ji-hoon_in_Jan_2019.png,38,136,주지훈,no real name,no religion,키이스트,no spouse,no child,2003,m,0
136,//upload.wikimedia.org/wikipedia/commons/thumb/d/de/180212_%EC%A7%80%EC%9D%BC%EC%A3%BC.png/250px-180212_%EC%A7%80%EC%9D%BC%EC%A3%BC.png,34,137,지일주,no real name,no religion,씨제스 엔터테인먼트,no spouse,no child,2007,m,0
137,//upload.wikimedia.org/wikipedia/commons/thumb/4/49/190701_%EC%A7%80%EC%A7%84%ED%9D%AC.jpg/250px-190701_%EC%A7%80%EC%A7%84%ED%9D%AC.jpg,49,138,지진희,no real name,천주교(세례명: 요한),이끌엔터테인먼트,이수연,슬하 2남,1999,m,0
138,//upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Cha_Seung-won_on_September_24%2C_2012.jpg/250px-Cha_Seung-won_on_September_24%2C_2012.jpg,50,139,차승원,no real name,천주교[1],YG엔터테인먼트,이수진,"차예니(딸),차노아(아들)",1988,m,0
139,//upload.wikimedia.org/wikipedia/commons/thumb/2/29/KBS_%22The_Producers%22_press_conference%2C_11_May_2015_06.jpg/250px-KBS_%22The_Producers%22_press_conference%2C_11_May_2015_06.jpg,44,140,차태현,no real name,개신교(예장합동)[1],블러썸 엔터테인먼트,최석은,"차수찬(장남), 차태은(장녀), 차수진(차녀)",1995,m,0
140,//upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Chun_Ho-jin.2019.jpg/250px-Chun_Ho-jin.2019.jpg,60,141,천호진,no real name,no religion,제이와이드컴퍼니,no spouse,no child,1983,m,0
141,//upload.wikimedia.org/wikipedia/commons/thumb/1/16/191231_%EC%B5%9C%EB%8C%80%EC%B2%A0.jpg/250px-191231_%EC%B5%9C%EB%8C%80%EC%B2%A0.jpg,42,142,최대철,최원철,no religion,킴스엔터테인먼트,최윤경,"최상문(아들), 최성은(딸)",2002,m,0
142,//upload.wikimedia.org/wikipedia/commons/thumb/b/b6/2000%EB%A6%AC%EB%B2%A0%EB%9D%BC%EB%A9%9428.jpg/250px-2000%EB%A6%AC%EB%B2%A0%EB%9D%BC%EB%A9%9428.jpg,58,143,최민수,no real name,no religion,본스타트레이닝센터율앤어베인엔터테인먼트,강주은,"크리스찬 유성 최(장남),벤자민 유진 최(차남)",1985,m,0
143,//upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Choi_Min-sik.jpg/250px-Choi_Min-sik.jpg,58,144,최민식,no real name,불교[출처 필요],씨제스엔터테인먼트,no spouse,no child,1989,m,0
144,//upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Choi_Bool-am_from_acrofan.jpg/250px-Choi_Bool-am_from_acrofan.jpg,80,145,최불암,최영한,천주교(세례명: 프란치스코),no angency,김민자,"최동녘(아들), 최동비(딸)",1959,m,0
145,//upload.wikimedia.org/wikipedia/commons/thumb/2/26/190530_%EC%B5%9C%EC%84%B1%EC%9E%AC.jpg/270px-190530_%EC%B5%9C%EC%84%B1%EC%9E%AC.jpg,36,146,최성재,no real name,no religion,팬 스타즈컴퍼니,no spouse,no child,2002,m,0
146,//upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Choi_Joo-Bong.jpg/250px-Choi_Joo-Bong.jpg,75,147,최주봉,no real name,개신교 → 천주교(세례명: 요셉)[1],no angency,no spouse,최규환(아들),1969,m,0
147,//upload.wikimedia.org/wikipedia/commons/thumb/2/20/170322_%EC%B5%9C%EC%A7%84%ED%98%81_%281%29.jpg/250px-170322_%EC%B5%9C%EC%A7%84%ED%98%81_%281%29.jpg,34,148,최진혁,김태호,no religion,지트리크리에이티브,no spouse,no child,2006,m,0
148,//upload.wikimedia.org/wikipedia/commons/thumb/3/3b/%EC%B5%9C%EC%B0%BD%EB%AF%BC_%28South_Korean_actor%2C_born_1981%29.jpg/250px-%EC%B5%9C%EC%B0%BD%EB%AF%BC_%28South_Korean_actor%2C_born_1981%29.jpg,39,149,최창민,no real name,no religion,아귀 엔터테인먼트,no spouse,no child,1998,m,0
149,//upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Choi_Cheol-ho_from_acrofan.jpg/250px-Choi_Cheol-ho_from_acrofan.jpg,50,150,최철호,no real name,no religion,오피스제로,김혜숙,아래 참조,1990,m,0
150,//upload.wikimedia.org/wikipedia/commons/thumb/0/0b/190604_%ED%95%98%EC%84%9D%EC%A7%84.jpg/250px-190604_%ED%95%98%EC%84%9D%EC%A7%84.jpg,38,151,하석진,no real name,no religion,씨제스엔터테인먼트,no spouse,no child,2005,m,0
151,//upload.wikimedia.org/wikipedia/commons/thumb/6/6a/190702_%ED%95%9C%EC%84%9D%EA%B7%9C.jpg/250px-190702_%ED%95%9C%EC%84%9D%EA%B7%9C.jpg,56,152,한석규,no real name,무교,클로버컴퍼니,임명주,2남 2녀,1990,m,0
152,//upload.wikimedia.org/wikipedia/commons/thumb/b/b9/181024_%ED%97%88%EC%A4%80%ED%98%B8.png/250px-181024_%ED%97%88%EC%A4%80%ED%98%B8.png,56,153,허준호,no real name,개신교,스토리제이컴퍼니,no spouse,허정인(딸),1986,m,0
153,//upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Hyun_Woo_Sung_from_acrofan.jpg/250px-Hyun_Woo_Sung_from_acrofan.jpg,41,154,현우성,no real name,no religion,no angency,no spouse,no child,2010,m,0
154,//upload.wikimedia.org/wikipedia/commons/5/55/Hong_Kyung-In.jpg,44,155,홍경인,no real name,개신교,델미디어,박애리,no child,1988,m,0
155,//upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Kang_Boo-ja_chopped.jpg/250px-Kang_Boo-ja_chopped.jpg,79,156,강부자,no real name,불교[1],no angency,이묵원,1남 1녀,1962,f,0
156,//upload.wikimedia.org/wikipedia/ko/thumb/5/5e/MOONLIGHT.2009.jpg/200px-MOONLIGHT.2009.jpg,54,157,강수연,no real name,불교,no angency,no spouse,no child,1969,f,0
157,//upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Kang_Ye-bin_%28%EA%B0%95%EC%98%88%EB%B9%88%29_from_acrofan.jpg/250px-Kang_Ye-bin_%28%EA%B0%95%EC%98%88%EB%B9%88%29_from_acrofan.jpg,37,158,강예빈,no real name,no religion,no angency,no spouse,no child,2004,f,0
158,//upload.wikimedia.org/wikipedia/commons/thumb/0/01/Kang_Ye-won_%28%EA%B0%95%EC%98%88%EC%9B%90%29_in_Jan_2015.jpg/250px-Kang_Ye-won_%28%EA%B0%95%EC%98%88%EC%9B%90%29_in_Jan_2015.jpg,40,159,강예원,김지은,천주교 (세례명 : 젬마),제이와이드컴퍼니,no spouse,no child,2001,f,0
159,//upload.wikimedia.org/wikipedia/commons/8/8a/Kang_Hye-jung_%282012%2C_cropped%29.jpg,38,160,강혜정,no real name,no religion,씨제스 엔터테인먼트,타블로,딸 이하루,1997,f,0
160,//upload.wikimedia.org/wikipedia/commons/thumb/4/41/Kyung_Soo-jin_in_2016.jpg/220px-Kyung_Soo-jin_in_2016.jpg,33,161,경수진,no real name,no religion,YG엔터테인먼트,no spouse,no child,2012,f,0
161,//upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Go_Du-sim_from_acrofan.jpg/250px-Go_Du-sim_from_acrofan.jpg,69,162,고두심,no real name,불교,맥스파워 엔터테인먼트,no spouse,"아들 김정환, 딸 김영[1]",1972,f,0
162,//upload.wikimedia.org/wikipedia/commons/thumb/4/40/Go_Sung-hee_at_%22Trade_Love%22_conference%2C_9_January_2019_05.jpg/250px-Go_Sung-hee_at_%22Trade_Love%22_conference%2C_9_January_2019_05.jpg,30,163,고성희,no real name,no religion,엠에스팀 엔터테인먼트,no spouse,no child,2013,f,0
163,//upload.wikimedia.org/wikipedia/commons/thumb/c/c7/195016_%EA%B3%A0%EC%86%8C%EC%98%81.jpg/250px-195016_%EA%B3%A0%EC%86%8C%EC%98%81.jpg,48,164,고소영,no real name,천주교 (세례명: 클로틸다),no angency,장동건,"아들 장준혁, 딸 장윤설[1]",1992,f,0
164,//upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Go_Ara_in_Hwarang_Promotion_in_January_2017.png/250px-Go_Ara_in_Hwarang_Promotion_in_January_2017.png,30,165,고아라,no real name,no religion,아티스트컴퍼니,no spouse,no child,2003,f,0
165,//upload.wikimedia.org/wikipedia/commons/thumb/1/15/190501_%EA%B3%A0%EC%95%84%EC%84%B1.jpg/250px-190501_%EA%B3%A0%EC%95%84%EC%84%B1.jpg,28,166,고아성,no real name,무종교,키이스트,no spouse,no child,2004,f,0
